Temps;temps_ms;Temps_acquisition;Ancre;X;Y;Z;Precision %;Temps_s;Position erreur
00:00:02.819;2819;2819;49A1;18.2;6.3;0.0;77;2.8195300102233887;0.5
00:00:02.821;2821;2821;49A3;18.1;11.3;0.0;77;2.8214259147644043;0.5
00:00:02.916;2916;2916;49A2;20.15;9.9;0.0;77;2.9163715839385986;0.5
00:00:02.920;2920;2920;49A1;18.2;6.3;0.0;77;2.920015335083008;0.5
00:00:02.921;2921;2921;49A3;18.1;11.3;0.0;77;2.9217517375946045;0.5
00:00:03.017;3017;3017;49A2;20.1;9.9;0.0;77;3.017258644104004;0.5
00:00:03.020;3020;3020;49A1;18.15;6.3;0.0;77;3.0202407836914062;0.5
00:00:03.022;3022;3022;49A3;18.1;11.3;0.0;77;3.0222537517547607;0.5
00:00:03.117;3117;3117;49A2;20.1;9.9;0.0;77;3.1179726123809814;0.5
00:00:03.120;3120;3120;49A1;18.15;6.25;0.0;77;3.1205615997314453;0.5
00:00:03.122;3122;3122;49A3;18.05;11.35;0.0;77;3.1226770877838135;0.5
00:00:03.218;3218;3218;49A2;20.1;9.9;0.0;77;3.2188172340393066;0.5
00:00:03.221;3221;3221;49A1;18.1;6.25;0.0;77;3.221761465072632;0.5
00:00:03.223;3223;3223;49A3;18.05;11.35;0.0;77;3.223088026046753;0.5
00:00:03.319;3319;3319;49A2;20.05;9.9;0.0;77;3.3194689750671387;0.5
00:00:03.322;3322;3322;49A1;17.95;6.25;0.0;77;3.322587728500366;0.5
00:00:03.323;3323;3323;49A3;18.0;11.35;0.0;77;3.323503017425537;0.5
00:00:03.420;3420;3420;49A2;20.05;9.85;0.0;77;3.4200072288513184;0.5
00:00:03.423;3423;3423;49A1;17.65;6.2;0.0;77;3.4232828617095947;0.5
00:00:03.423;3423;3423;49A3;17.95;11.4;0.0;77;3.423994779586792;0.5
00:00:03.520;3520;3520;49A2;20.0;9.85;0.0;77;3.5205352306365967;0.5
00:00:03.523;3523;3523;49A1;17.45;6.2;0.0;77;3.5239415168762207;0.5
00:00:03.524;3524;3524;49A3;17.9;11.4;0.0;77;3.524454116821289;0.5
00:00:03.620;3620;3620;49A2;20.0;9.85;0.0;77;3.620968818664551;0.5
00:00:03.624;3624;3624;49A1;17.35;6.2;0.0;77;3.624269962310791;0.5
00:00:03.625;3625;3625;49A3;17.85;11.45;0.0;77;3.6252200603485107;0.5
00:00:03.721;3721;3721;49A2;19.95;9.8;0.0;77;3.721400260925293;0.5
00:00:03.725;3725;3725;49A1;17.35;6.2;0.0;77;3.7250256538391113;0.5
00:00:03.726;3726;3726;49A3;17.8;11.5;0.0;77;3.7261252403259277;0.5
00:00:03.821;3821;3821;49A2;19.9;9.8;0.0;77;3.821742296218872;0.5
00:00:03.825;3825;3825;49A1;17.25;6.2;0.0;77;3.825315237045288;0.5
00:00:03.826;3826;3826;49A3;17.7;11.55;0.0;77;3.826896905899048;0.5
00:00:03.922;3922;3922;49A2;19.85;9.75;0.0;77;3.922187566757202;0.5
00:00:03.926;3926;3926;49A1;17.15;6.15;0.0;77;3.926086187362671;0.5
00:00:03.927;3927;3927;49A3;17.6;11.6;0.0;77;3.927379846572876;0.5
00:00:04.022;4022;4022;49A2;19.8;9.7;0.0;77;4.022958993911743;0.5
00:00:04.027;4027;4027;49A1;17.1;6.15;0.0;77;4.02728533744812;0.5
00:00:04.027;4027;4027;49A3;17.55;11.6;0.0;77;4.027890205383301;0.5
00:00:04.123;4123;4123;49A2;19.7;9.7;0.0;77;4.123464345932007;0.5
00:00:04.128;4128;4128;49A1;17.05;6.15;0.0;77;4.128096580505371;0.5
00:00:04.128;4128;4128;49A3;17.5;11.65;0.0;77;4.128650903701782;0.5
00:00:04.223;4223;4223;49A2;19.6;9.65;0.0;77;4.223952531814575;0.5
00:00:04.228;4228;4228;49A1;17.0;6.15;0.0;77;4.22895884513855;0.5
00:00:04.228;4228;4228;49A3;17.45;11.65;0.0;77;4.228947639465332;0.5
00:00:04.324;4324;4324;49A2;19.55;9.65;0.0;77;4.3245625495910645;0.5
00:00:04.329;4329;4329;49A1;16.9;6.15;0.0;77;4.329665660858154;0.5
00:00:04.329;4329;4329;49A3;17.4;11.7;0.0;77;4.329699754714966;0.5
00:00:04.425;4425;4425;49A2;19.45;9.65;0.0;77;4.425076961517334;0.5
00:00:04.430;4430;4430;49A1;16.75;6.15;0.0;77;4.43050742149353;0.5
00:00:04.430;4430;4430;49A3;17.35;11.7;0.0;77;4.430070161819458;0.5
00:00:04.526;4526;4526;49A2;19.4;9.65;0.0;77;4.52650785446167;0.5
00:00:04.530;4530;4530;49A3;17.25;11.75;0.0;77;4.530778169631958;0.5
00:00:04.531;4531;4531;49A1;16.6;6.1;0.0;77;4.531554698944092;0.5
00:00:04.627;4627;4627;49A2;19.4;9.65;0.0;77;4.62748646736145;0.5
00:00:04.631;4631;4631;49A3;17.2;11.75;0.0;77;4.631391525268555;0.5
00:00:04.632;4632;4632;49A1;16.45;6.1;0.0;77;4.632636308670044;0.5
00:00:04.728;4728;4728;49A2;19.3;9.65;0.0;77;4.728415489196777;0.5
00:00:04.732;4732;4732;49A1;16.3;6.05;0.0;77;4.73287034034729;0.5
00:00:04.732;4732;4732;49A3;17.1;11.8;0.0;77;4.732111930847168;0.5
00:00:04.829;4829;4829;49A2;19.3;9.7;0.0;77;4.829213619232178;0.5
00:00:04.832;4832;4832;49A3;17.05;11.8;0.0;77;4.832637548446655;0.5
00:00:04.833;4833;4833;49A1;16.1;6.05;0.0;77;4.83351731300354;0.5
00:00:04.930;4930;4930;49A2;19.25;9.7;0.0;77;4.930034399032593;0.5
00:00:04.933;4933;4933;49A3;16.95;11.85;0.0;77;4.933415412902832;0.5
00:00:04.934;4934;4934;49A1;15.95;6.0;0.0;77;4.934645414352417;0.5
00:00:05.030;5030;5030;49A2;19.2;9.75;0.0;77;5.030710220336914;0.5
00:00:05.034;5034;5034;49A3;16.9;11.85;0.0;77;5.03488826751709;0.5
00:00:05.035;5035;5035;49A1;15.7;6.05;0.0;77;5.035344362258911;0.5
00:00:05.131;5131;5131;49A2;19.15;9.75;0.0;77;5.1316423416137695;0.5
00:00:05.135;5135;5135;49A3;16.85;11.9;0.0;77;5.135681390762329;0.5
00:00:05.136;5136;5136;49A1;15.6;6.05;0.0;77;5.136146783828735;0.5
00:00:05.232;5232;5232;49A2;19.1;9.8;0.0;77;5.23236870765686;0.5
00:00:05.236;5236;5236;49A1;15.5;6.05;0.0;77;5.236978530883789;0.5
00:00:05.236;5236;5236;49A3;16.75;11.9;0.0;77;5.23624062538147;0.5
00:00:05.333;5333;5333;49A2;19.0;9.85;0.0;77;5.3330605030059814;0.5
00:00:05.337;5337;5337;49A1;15.45;6.0;0.0;77;5.337767124176025;0.5
00:00:05.337;5337;5337;49A3;16.7;11.9;0.0;77;5.337282657623291;0.5
00:00:05.433;5433;5433;49A2;18.85;9.9;0.0;77;5.433686256408691;0.5
00:00:05.438;5438;5438;49A1;15.4;6.0;0.0;77;5.438125848770142;0.5
00:00:05.438;5438;5438;49A3;16.65;11.95;0.0;77;5.438084125518799;0.5
00:00:05.534;5534;5534;49A2;18.75;9.9;0.0;77;5.534133672714233;0.5
00:00:05.538;5538;5538;49A1;15.35;5.95;0.0;77;5.538759708404541;0.5
00:00:05.539;5539;5539;49A3;16.55;11.95;0.0;77;5.5390074253082275;0.5
00:00:05.634;5634;5634;49A2;18.7;9.9;0.0;77;5.634840250015259;0.5
00:00:05.639;5639;5639;49A1;15.3;5.9;0.0;77;5.6394362449646;0.5
00:00:05.639;5639;5639;49A3;16.45;12.0;0.0;77;5.639543533325195;0.5
00:00:05.735;5735;5735;49A2;18.65;9.9;0.0;77;5.73596453666687;0.5
00:00:05.739;5739;5739;49A1;15.25;5.9;0.0;77;5.7398765087127686;0.5
00:00:05.740;5740;5740;49A3;16.35;12.1;0.0;77;5.740355014801025;0.5
00:00:05.836;5836;5836;49A2;18.55;9.95;0.0;77;5.836716651916504;0.5
00:00:05.840;5840;5840;49A1;15.2;5.85;0.0;77;5.840367317199707;0.5
00:00:05.841;5841;5841;49A3;16.3;12.1;0.0;77;5.84106183052063;0.5
00:00:05.937;5937;5937;49A2;18.4;9.95;0.0;77;5.9376678466796875;0.5
00:00:05.941;5941;5941;49A1;15.15;5.8;0.0;77;5.941030263900757;0.5
00:00:05.941;5941;5941;49A3;16.25;12.15;0.0;77;5.941667795181274;0.5
00:00:06.038;6038;6038;49A2;18.3;9.95;0.0;77;6.038795232772827;0.5
00:00:06.041;6041;6041;49A1;15.15;5.8;0.0;77;6.041464567184448;0.5
00:00:06.042;6042;6042;49A3;16.2;12.2;0.0;77;6.042409181594849;0.5
00:00:06.139;6139;6139;49A2;18.15;9.95;0.0;77;6.139050006866455;0.5
00:00:06.142;6142;6142;49A1;15.0;5.7;0.0;77;6.142393112182617;0.5
00:00:06.142;6142;6142;49A3;16.15;12.2;0.0;77;6.142725944519043;0.5
00:00:06.239;6239;6239;49A2;18.1;9.95;0.0;77;6.239583969116211;0.5
00:00:06.242;6242;6242;49A1;14.9;5.65;0.0;77;6.2428576946258545;0.5
00:00:06.243;6243;6243;49A3;16.1;12.2;0.0;77;6.243389129638672;0.5
00:00:06.340;6340;6340;49A2;18.05;9.95;0.0;77;6.340236186981201;0.5
00:00:06.343;6343;6343;49A1;14.8;5.6;0.0;77;6.343168497085571;0.5
00:00:06.343;6343;6343;49A3;16.05;12.25;0.0;77;6.3438122272491455;0.5
00:00:06.441;6441;6441;49A2;18.0;9.95;0.0;77;6.441028118133545;0.5
00:00:06.443;6443;6443;49A1;14.7;5.6;0.0;77;6.4437713623046875;0.5
00:00:06.444;6444;6444;49A3;16.0;12.25;0.0;77;6.444850206375122;0.5
00:00:06.541;6541;6541;49A2;17.95;9.95;0.0;77;6.541485071182251;0.5
00:00:06.544;6544;6544;49A1;14.7;5.55;0.0;77;6.5447986125946045;0.5
00:00:06.545;6545;6545;49A3;15.95;12.25;0.0;77;6.545158863067627;0.5
00:00:06.642;6642;6642;49A2;17.9;9.95;0.0;77;6.642350673675537;0.5
00:00:06.645;6645;6645;49A1;14.65;5.55;0.0;77;6.645132064819336;0.5
00:00:06.645;6645;6645;49A3;15.9;12.3;0.0;77;6.64565896987915;0.5
00:00:06.742;6742;6742;49A2;17.8;9.95;0.0;77;6.742980003356934;0.5
00:00:06.745;6745;6745;49A1;14.55;5.55;0.0;77;6.7457098960876465;0.5
00:00:06.746;6746;6746;49A3;15.85;12.3;0.0;77;6.746600389480591;0.5
00:00:06.843;6843;6843;49A2;17.7;10.0;0.0;77;6.843409538269043;0.5
00:00:06.846;6846;6846;49A1;14.55;5.55;0.0;77;6.846450090408325;0.5
00:00:06.847;6847;6847;49A3;15.8;12.35;0.0;77;6.847120046615601;0.5
00:00:06.944;6944;6944;49A2;17.6;10.0;0.0;77;6.944743633270264;0.5
00:00:06.946;6946;6946;49A1;14.5;5.55;0.0;77;6.9468913078308105;0.5
00:00:06.948;6948;6948;49A3;15.75;12.35;0.0;77;6.948546409606934;0.5
00:00:07.045;7045;7045;49A2;17.5;10.0;0.0;77;7.045022964477539;0.5
00:00:07.047;7047;7047;49A1;14.4;5.6;0.0;77;7.0473854541778564;0.5
00:00:07.048;7048;7048;49A3;15.65;12.4;0.0;77;7.048825025558472;0.5
00:00:07.146;7146;7146;49A2;17.4;10.0;0.0;77;7.146281719207764;0.5
00:00:07.148;7148;7148;49A1;14.3;5.6;0.0;77;7.148379802703857;0.5
00:00:07.149;7149;7149;49A3;15.6;12.4;0.0;77;7.149243354797363;0.5
00:00:07.246;7246;7246;49A2;17.35;10.0;0.0;77;7.246897459030151;0.5
00:00:07.249;7249;7249;49A1;14.25;5.6;0.0;77;7.2491466999053955;0.5
00:00:07.250;7250;7250;49A3;15.55;12.45;0.0;77;7.250498056411743;0.5
00:00:07.347;7347;7347;49A2;17.3;10.0;0.0;77;7.347208261489868;0.5
00:00:07.349;7349;7349;49A1;14.15;5.55;0.0;77;7.349651336669922;0.5
00:00:07.351;7351;7351;49A3;15.5;12.45;0.0;77;7.351717948913574;0.5
00:00:07.447;7447;7447;49A2;17.3;10.0;0.0;77;7.447679281234741;0.5
00:00:07.450;7450;7450;49A1;14.05;5.55;0.0;77;7.450617790222168;0.5
00:00:07.452;7452;7452;49A3;15.45;12.5;0.0;77;7.4525487422943115;0.5
00:00:07.548;7548;7548;49A2;17.25;10.0;0.0;77;7.548301458358765;0.5
00:00:07.551;7551;7551;49A1;13.95;5.55;0.0;77;7.551199674606323;0.5
00:00:07.552;7552;7552;49A3;15.4;12.5;0.0;77;7.552903890609741;0.5
00:00:07.649;7649;7649;49A2;17.2;10.0;0.0;77;7.649706602096558;0.5
00:00:07.651;7651;7651;49A1;13.85;5.5;0.0;77;7.651979446411133;0.5
00:00:07.653;7653;7653;49A3;15.3;12.55;0.0;77;7.653208255767822;0.5
00:00:07.750;7750;7750;49A2;17.15;10.0;0.0;77;7.750483989715576;0.5
00:00:07.752;7752;7752;49A1;13.75;5.5;0.0;77;7.752878665924072;0.5
00:00:07.753;7753;7753;49A3;15.25;12.55;0.0;77;7.753464937210083;0.5
00:00:07.851;7851;7851;49A2;17.05;10.0;0.0;77;7.851110458374023;0.5
00:00:07.853;7853;7853;49A1;13.65;5.45;0.0;77;7.853505611419678;0.5
00:00:07.854;7854;7854;49A3;15.2;12.6;0.0;77;7.8545567989349365;0.5
00:00:07.951;7951;7951;49A2;17.0;10.0;0.0;77;7.951946258544922;0.5
00:00:07.954;7954;7954;49A1;13.5;5.45;0.0;77;7.954078435897827;0.5
00:00:07.955;7955;7955;49A3;15.15;12.65;0.0;77;7.955311059951782;0.5
00:00:08.052;8052;8052;49A2;16.9;10.05;0.0;77;8.052791833877563;0.5
00:00:08.054;8054;8054;49A1;13.4;5.45;0.0;77;8.054791688919067;0.5
00:00:08.056;8056;8056;49A3;15.1;12.65;0.0;77;8.056002855300903;0.5
00:00:08.153;8153;8153;49A2;16.8;10.05;0.0;77;8.15321946144104;0.5
00:00:08.155;8155;8155;49A1;13.25;5.4;0.0;77;8.155617475509644;0.5
00:00:08.156;8156;8156;49A3;15.05;12.7;0.0;77;8.156468391418457;0.5
00:00:08.254;8254;8254;49A2;16.75;10.05;0.0;77;8.254170417785645;0.5
00:00:08.256;8256;8256;49A1;13.15;5.4;0.0;77;8.256445169448853;0.5
00:00:08.257;8257;8257;49A3;15.0;12.7;0.0;77;8.257042646408081;0.5
00:00:08.354;8354;8354;49A2;16.7;10.05;0.0;77;8.354899644851685;0.5
00:00:08.356;8356;8356;49A1;13.05;5.4;0.0;77;8.356886386871338;0.5
00:00:08.357;8357;8357;49A3;14.95;12.7;0.0;77;8.35780930519104;0.5
00:00:08.455;8455;8455;49A2;16.65;10.05;0.0;77;8.455543756484985;0.5
00:00:08.457;8457;8457;49A1;12.95;5.4;0.0;77;8.457642316818237;0.5
00:00:08.458;8458;8458;49A3;14.85;12.75;0.0;77;8.458629608154297;0.5
00:00:08.556;8556;8556;49A2;16.6;10.05;0.0;77;8.556062936782837;0.5
00:00:08.558;8558;8558;49A1;12.95;5.4;0.0;77;8.558420896530151;0.5
00:00:08.559;8559;8559;49A3;14.8;12.8;0.0;77;8.559199094772339;0.5
00:00:08.656;8656;8656;49A2;16.5;10.1;0.0;77;8.656972408294678;0.5
00:00:08.658;8658;8658;49A1;12.85;5.4;0.0;77;8.658784866333008;0.5
00:00:08.659;8659;8659;49A3;14.75;12.8;0.0;77;8.659569025039673;0.5
00:00:08.757;8757;8757;49A2;16.4;10.1;0.0;77;8.757786989212036;0.5
00:00:08.759;8759;8759;49A1;12.7;5.4;0.0;77;8.759491443634033;0.5
00:00:08.759;8759;8759;49A3;14.7;12.85;0.0;77;8.759907722473145;0.5
00:00:08.858;8858;8858;49A2;16.25;10.15;0.0;77;8.858741521835327;0.5
00:00:08.860;8860;8860;49A1;12.6;5.4;0.0;77;8.860355615615845;0.5
00:00:08.860;8860;8860;49A3;14.65;12.85;0.0;77;8.860530376434326;0.5
00:00:08.959;8959;8959;49A2;16.2;10.15;0.0;77;8.959177494049072;0.5
00:00:08.960;8960;8960;49A1;12.5;5.45;0.0;77;8.96092438697815;0.5
00:00:08.961;8961;8961;49A3;14.55;12.9;0.0;77;8.961190223693848;0.5
00:00:09.060;9060;9060;49A2;16.15;10.15;0.0;77;9.060450553894043;0.5
00:00:09.061;9061;9061;49A1;12.35;5.45;0.0;77;9.061741828918457;0.5
00:00:09.062;9062;9062;49A3;14.5;12.95;0.0;77;9.062041282653809;0.5
00:00:09.161;9161;9161;49A2;16.1;10.15;0.0;77;9.161047458648682;0.5
00:00:09.162;9162;9162;49A1;12.3;5.45;0.0;77;9.162696123123169;0.5
00:00:09.162;9162;9162;49A3;14.4;12.95;0.0;77;9.162361145019531;0.5
00:00:09.262;9262;9262;49A2;16.05;10.15;0.0;77;9.262223243713379;0.5
00:00:09.263;9263;9263;49A1;12.25;5.45;0.0;77;9.263869285583496;0.5
00:00:09.263;9263;9263;49A3;14.35;13.0;0.0;77;9.263055801391602;0.5
00:00:09.363;9363;9363;49A2;16.0;10.15;0.0;77;9.36336350440979;0.5
00:00:09.363;9363;9363;49A3;14.25;13.05;0.0;77;9.363442659378052;0.5
00:00:09.364;9364;9364;49A1;12.15;5.45;0.0;77;9.364558219909668;0.5
00:00:09.464;9464;9464;49A2;15.95;10.15;0.0;77;9.464178562164307;0.5
00:00:09.464;9464;9464;49A3;14.2;13.05;0.0;77;9.464035987854004;0.5
00:00:09.465;9465;9465;49A1;12.05;5.45;0.0;77;9.465351104736328;0.5
00:00:09.564;9564;9564;49A2;15.85;10.15;0.0;77;9.564826488494873;0.5
00:00:09.564;9564;9564;49A3;14.1;13.1;0.0;77;9.564685821533203;0.5
00:00:09.565;9565;9565;49A1;11.95;5.45;0.0;77;9.565998315811157;0.5
00:00:09.665;9665;9665;49A2;15.8;10.15;0.0;77;9.665724039077759;0.5
00:00:09.665;9665;9665;49A3;14.1;13.1;0.0;77;9.66507601737976;0.5
00:00:09.666;9666;9666;49A1;11.8;5.45;0.0;77;9.666434288024902;0.5
00:00:09.765;9765;9765;49A3;14.0;13.15;0.0;77;9.765794277191162;0.5
00:00:09.766;9766;9766;49A2;15.75;10.15;0.0;77;9.766419172286987;0.5
00:00:09.767;9767;9767;49A1;11.75;5.45;0.0;77;9.767464876174927;0.5
00:00:09.866;9866;9866;49A2;15.7;10.2;0.0;77;9.86686110496521;0.5
00:00:09.866;9866;9866;49A3;14.0;13.15;0.0;77;9.866346597671509;0.5
00:00:09.868;9868;9868;49A1;11.7;5.45;0.0;77;9.868268489837646;0.5
00:00:09.967;9967;9967;49A2;15.65;10.2;0.0;77;9.967161655426025;0.5
00:00:09.967;9967;9967;49A3;13.9;13.15;0.0;77;9.967267513275146;0.5
00:00:09.968;9968;9968;49A1;11.65;5.45;0.0;77;9.968962669372559;0.5
00:00:10.067;10067;10067;49A2;15.55;10.2;0.0;77;10.06761121749878;0.5
00:00:10.067;10067;10067;49A3;13.85;13.2;0.0;77;10.067760705947876;0.5
00:00:10.069;10069;10069;49A1;11.55;5.45;0.0;77;10.069617748260498;0.5
00:00:10.167;10167;10167;49A2;15.5;10.2;0.0;77;10.167929649353027;0.5
00:00:10.168;10168;10168;49A3;13.75;13.25;0.0;77;10.168906211853027;0.5
00:00:10.170;10170;10170;49A1;11.45;5.45;0.0;77;10.170434713363647;0.5
00:00:10.268;10268;10268;49A2;15.45;10.2;0.0;77;10.268887281417847;0.5
00:00:10.269;10269;10269;49A3;13.7;13.25;0.0;77;10.269857406616211;0.5
00:00:10.271;10271;10271;49A1;11.4;5.45;0.0;77;10.27109670639038;0.5
00:00:10.369;10369;10369;49A2;15.45;10.25;0.0;77;10.369767427444458;0.5
00:00:10.370;10370;10370;49A3;13.65;13.3;0.0;77;10.370638847351074;0.5
00:00:10.371;10371;10371;49A1;11.3;5.45;0.0;77;10.371597051620483;0.5
00:00:10.470;10470;10470;49A2;15.4;10.25;0.0;77;10.470757007598877;0.5
00:00:10.471;10471;10471;49A3;13.55;13.3;0.0;77;10.471543788909912;0.5
00:00:10.472;10472;10472;49A1;11.15;5.45;0.0;77;10.472325801849365;0.5
