Temps;temps_ms;Temps_acquisition;Ancre;X;Y;Z;Precision %;Temps_s;Position erreur
00:00:01.110;1110;1110;49A5;4.45;14.15;0.0;77;1.1104676723480225;0.5
00:00:01.207;1207;1207;49A1;2.45;8.85;0.0;77;1.2077453136444092;0.5
00:00:01.209;1209;1209;49A4;7.05;8.9;0.0;77;1.2090587615966797;0.5
00:00:01.209;1209;1209;49A6;2.7;16.55;0.0;77;1.2091426849365234;0.5
00:00:01.210;1210;1210;49A2;1.45;2.25;0.0;77;1.2104158401489258;0.5
00:00:01.210;1210;1210;49A3;4.1;5.6;0.0;77;1.2102293968200684;0.5
00:00:01.211;1211;1211;49A5;4.45;14.0;0.0;77;1.2115564346313477;0.5
00:00:01.308;1308;1308;49A1;2.45;8.85;0.0;77;1.3080289363861084;0.5
00:00:01.309;1309;1309;49A4;7.05;8.9;0.0;77;1.309950590133667;0.5
00:00:01.309;1309;1309;49A6;2.7;16.55;0.0;77;1.3096303939819336;0.5
00:00:01.311;1311;1311;49A2;1.65;2.25;0.0;77;1.3115344047546387;0.5
00:00:01.311;1311;1311;49A3;4.1;5.6;0.0;77;1.311119556427002;0.5
00:00:01.312;1312;1312;49A5;4.6;14.0;0.0;77;1.312751054763794;0.5
00:00:01.408;1408;1408;49A1;2.45;8.85;0.0;77;1.4083621501922607;0.5
00:00:01.410;1410;1410;49A4;7.6;8.9;0.0;77;1.4102027416229248;0.5
00:00:01.410;1410;1410;49A6;2.7;16.75;0.0;77;1.4100861549377441;0.5
00:00:01.411;1411;1411;49A3;4.25;5.6;0.0;77;1.4115378856658936;0.5
00:00:01.413;1413;1413;49A2;1.8;2.25;0.0;77;1.413158655166626;0.5
00:00:01.413;1413;1413;49A5;4.8;13.8;0.0;77;1.4138484001159668;0.5
00:00:01.509;1509;1509;49A1;2.6;8.85;0.0;77;1.509248971939087;0.5
00:00:01.511;1511;1511;49A4;7.6;8.9;0.0;77;1.5111896991729736;0.5
00:00:01.511;1511;1511;49A6;2.7;16.9;0.0;77;1.5111932754516602;0.5
00:00:01.512;1512;1512;49A3;4.45;5.6;0.0;77;1.5127477645874023;0.5
00:00:01.513;1513;1513;49A2;1.8;2.25;0.0;77;1.5137991905212402;0.5
00:00:01.514;1514;1514;49A5;4.8;13.8;0.0;77;1.514491319656372;0.5
00:00:01.609;1609;1609;49A1;2.6;8.85;0.0;77;1.609816074371338;0.5
00:00:01.611;1611;1611;49A4;7.75;8.9;0.0;77;1.6114659309387207;0.5
00:00:01.612;1612;1612;49A6;2.7;16.9;0.0;77;1.6120991706848145;0.5
00:00:01.613;1613;1613;49A3;4.6;5.4;0.0;77;1.6137290000915527;0.5
00:00:01.614;1614;1614;49A2;1.8;2.25;0.0;77;1.6144468784332275;0.5
00:00:01.614;1614;1614;49A5;4.95;13.65;0.0;77;1.6147468090057373;0.5
00:00:01.710;1710;1710;49A1;2.6;8.85;0.0;77;1.7102038860321045;0.5
00:00:01.712;1712;1712;49A4;7.95;8.9;0.0;77;1.7122089862823486;0.5
00:00:01.712;1712;1712;49A6;2.85;16.9;0.0;77;1.7125961780548096;0.5
00:00:01.714;1714;1714;49A2;1.8;2.25;0.0;77;1.7148025035858154;0.5
00:00:01.714;1714;1714;49A3;4.6;5.4;0.0;77;1.7149996757507324;0.5
00:00:01.715;1715;1715;49A5;4.95;13.65;0.0;77;1.7156224250793457;0.5
00:00:01.810;1810;1810;49A1;2.6;8.85;0.0;77;1.81081223487854;0.5
00:00:01.813;1813;1813;49A4;7.95;8.9;0.0;77;1.813277006149292;0.5
00:00:01.813;1813;1813;49A6;3.2;16.9;0.0;77;1.8135898113250732;0.5
00:00:01.814;1814;1814;49A2;2.35;2.25;0.0;77;1.8149807453155518;0.5
00:00:01.815;1815;1815;49A3;4.6;5.4;0.0;77;1.815589427947998;0.5
00:00:01.815;1815;1815;49A5;5.15;13.65;0.0;77;1.815798044204712;0.5
00:00:01.911;1911;1911;49A1;2.6;8.85;0.0;77;1.9111781120300293;0.5
00:00:01.913;1913;1913;49A4;7.95;8.9;0.0;77;1.9135608673095703;0.5
00:00:01.914;1914;1914;49A6;3.55;16.9;0.0;77;1.9144840240478516;0.5
00:00:01.915;1915;1915;49A2;2.5;2.25;0.0;77;1.9159173965454102;0.5
00:00:01.915;1915;1915;49A3;4.8;5.25;0.0;77;1.9159801006317139;0.5
00:00:01.916;1916;1916;49A5;5.15;13.65;0.0;77;1.9164462089538574;0.5
00:00:02.011;2011;2011;49A1;3.2;9.9;0.0;77;2.0115628242492676;0.5
00:00:02.014;2014;2014;49A4;8.1;8.9;0.0;77;2.014129638671875;0.5
00:00:02.015;2015;2015;49A6;3.55;16.9;0.0;77;2.0155019760131836;0.5
00:00:02.016;2016;2016;49A2;2.7;2.25;0.0;77;2.0166378021240234;0.5
00:00:02.016;2016;2016;49A3;4.95;5.25;0.0;77;2.0168700218200684;0.5
00:00:02.017;2017;2017;49A5;5.3;13.65;0.0;77;2.017470598220825;0.5
00:00:02.112;2112;2112;49A1;3.2;9.9;0.0;77;2.112445831298828;0.5
00:00:02.115;2115;2115;49A4;8.3;8.75;0.0;77;2.1152679920196533;0.5
00:00:02.115;2115;2115;49A6;3.55;16.9;0.0;77;2.1158297061920166;0.5
00:00:02.117;2117;2117;49A2;2.7;2.25;0.0;77;2.117776393890381;0.5
00:00:02.117;2117;2117;49A5;5.5;13.45;0.0;77;2.1179919242858887;0.5
00:00:02.118;2118;2118;49A3;4.95;5.25;0.0;77;2.1180331707000732;0.5
00:00:02.212;2212;2212;49A1;3.2;9.9;0.0;77;2.212907314300537;0.5
00:00:02.216;2216;2216;49A4;8.3;8.75;0.0;77;2.216198444366455;0.5
00:00:02.216;2216;2216;49A6;3.75;16.9;0.0;77;2.21620512008667;0.5
00:00:02.218;2218;2218;49A2;2.7;2.25;0.0;77;2.2180588245391846;0.5
00:00:02.218;2218;2218;49A3;4.95;5.25;0.0;77;2.2184078693389893;0.5
00:00:02.218;2218;2218;49A5;5.65;13.45;0.0;77;2.21862530708313;0.5
00:00:02.313;2313;2313;49A1;3.2;9.9;0.0;77;2.3132522106170654;0.5
00:00:02.316;2316;2316;49A4;8.45;8.75;0.0;77;2.316570281982422;0.5
00:00:02.316;2316;2316;49A6;3.9;17.1;0.0;77;2.3169047832489014;0.5
00:00:02.318;2318;2318;49A2;3.05;2.1;0.0;77;2.318293333053589;0.5
00:00:02.318;2318;2318;49A3;5.3;5.25;0.0;77;2.318584442138672;0.5
00:00:02.319;2319;2319;49A5;5.65;13.45;0.0;77;2.319385528564453;0.5
00:00:02.413;2413;2413;49A1;3.2;9.9;0.0;77;2.4139034748077393;0.5
00:00:02.417;2417;2417;49A4;8.8;8.75;0.0;77;2.4172418117523193;0.5
00:00:02.417;2417;2417;49A6;4.1;17.1;0.0;77;2.417682647705078;0.5
00:00:02.419;2419;2419;49A2;3.2;2.1;0.0;77;2.4195542335510254;0.5
00:00:02.420;2420;2420;49A3;5.5;5.35;0.0;77;2.420017957687378;0.5
00:00:02.420;2420;2420;49A5;5.85;13.45;0.0;77;2.420114517211914;0.5
00:00:02.514;2514;2514;49A1;3.2;9.9;0.0;77;2.5142011642456055;0.5
00:00:02.518;2518;2518;49A4;8.8;8.75;0.0;77;2.518125534057617;0.5
00:00:02.518;2518;2518;49A6;4.1;17.1;0.0;77;2.518725872039795;0.5
00:00:02.520;2520;2520;49A2;3.2;2.1;0.0;77;2.520082712173462;0.5
00:00:02.520;2520;2520;49A3;5.5;5.35;0.0;77;2.5206797122955322;0.5
00:00:02.520;2520;2520;49A5;6.0;13.45;0.0;77;2.5205698013305664;0.5
00:00:02.614;2614;2614;49A1;2.85;9.8;0.0;77;2.6148197650909424;0.5
00:00:02.618;2618;2618;49A4;8.8;8.75;0.0;77;2.6183547973632812;0.5
00:00:02.618;2618;2618;49A6;4.1;17.1;0.0;77;2.618870973587036;0.5
00:00:02.620;2620;2620;49A2;3.4;2.1;0.0;77;2.620570182800293;0.5
00:00:02.621;2621;2621;49A3;5.65;5.35;0.0;77;2.621375799179077;0.5
00:00:02.621;2621;2621;49A5;6.2;13.45;0.0;77;2.6216001510620117;0.5
00:00:02.715;2715;2715;49A1;2.5;9.8;0.0;77;2.7157859802246094;0.5
00:00:02.718;2718;2718;49A4;9.0;8.75;0.0;77;2.7186646461486816;0.5
00:00:02.719;2719;2719;49A6;4.6;17.1;0.0;77;2.71954345703125;0.5
00:00:02.721;2721;2721;49A2;3.4;2.1;0.0;77;2.721763849258423;0.5
00:00:02.722;2722;2722;49A3;5.85;5.35;0.0;77;2.722013235092163;0.5
00:00:02.722;2722;2722;49A5;6.2;13.45;0.0;77;2.722468852996826;0.5
00:00:02.817;2817;2817;49A1;2.5;9.8;0.0;77;2.8170835971832275;0.5
00:00:02.819;2819;2819;49A4;9.15;8.75;0.0;77;2.8193604946136475;0.5
00:00:02.820;2820;2820;49A6;4.8;17.25;0.0;77;2.8205623626708984;0.5
00:00:02.821;2821;2821;49A2;3.55;2.1;0.0;77;2.82193660736084;0.5
00:00:02.822;2822;2822;49A3;5.85;5.35;0.0;77;2.8227615356445312;0.5
00:00:02.822;2822;2822;49A5;6.35;13.45;0.0;77;2.822605609893799;0.5
00:00:02.917;2917;2917;49A1;2.5;9.8;0.0;77;2.9176440238952637;0.5
00:00:02.920;2920;2920;49A4;9.35;8.85;0.0;77;2.920013904571533;0.5
00:00:02.921;2921;2921;49A6;4.8;17.25;0.0;77;2.9217991828918457;0.5
00:00:02.922;2922;2922;49A2;3.75;1.9;0.0;77;2.9229342937469482;0.5
00:00:02.923;2923;2923;49A3;5.85;5.35;0.0;77;2.923166275024414;0.5
00:00:02.923;2923;2923;49A5;6.35;13.45;0.0;77;2.9236345291137695;0.5
00:00:03.017;3017;3017;49A1;2.5;9.8;0.0;77;3.0179882049560547;0.5
00:00:03.020;3020;3020;49A4;9.35;8.85;0.0;77;3.020617723464966;0.5
00:00:03.022;3022;3022;49A6;4.95;17.25;0.0;77;3.0223913192749023;0.5
00:00:03.023;3023;3023;49A2;3.75;1.9;0.0;77;3.023979425430298;0.5
00:00:03.023;3023;3023;49A3;5.85;5.35;0.0;77;3.023597240447998;0.5
00:00:03.024;3024;3024;49A5;6.7;13.45;0.0;77;3.0241713523864746;0.5
00:00:03.118;3118;3118;49A1;2.6;9.6;0.0;77;3.118363857269287;0.5
00:00:03.121;3121;3121;49A4;9.5;8.85;0.0;77;3.1212801933288574;0.5
00:00:03.124;3124;3124;49A2;3.9;1.9;0.0;77;3.1247715950012207;0.5
00:00:03.124;3124;3124;49A3;6.2;5.35;0.0;77;3.1242246627807617;0.5
00:00:03.124;3124;3124;49A5;6.9;13.45;0.0;77;3.124828815460205;0.5
00:00:03.124;3124;3124;49A6;5.15;17.25;0.0;77;3.1241872310638428;0.5
00:00:03.219;3219;3219;49A1;2.8;9.6;0.0;77;3.219501495361328;0.5
00:00:03.222;3222;3222;49A4;9.7;8.85;0.0;77;3.2224538326263428;0.5
00:00:03.224;3224;3224;49A3;6.55;5.35;0.0;77;3.2249739170074463;0.5
00:00:03.225;3225;3225;49A2;4.1;1.75;0.0;77;3.2257308959960938;0.5
00:00:03.225;3225;3225;49A5;7.05;13.45;0.0;77;3.2255685329437256;0.5
00:00:03.225;3225;3225;49A6;5.15;17.25;0.0;77;3.2250189781188965;0.5
00:00:03.320;3320;3320;49A1;2.8;9.6;0.0;77;3.320740222930908;0.5
00:00:03.323;3323;3323;49A4;9.85;8.85;0.0;77;3.3234059810638428;0.5
00:00:03.325;3325;3325;49A6;5.15;17.25;0.0;77;3.325538158416748;0.5
00:00:03.326;3326;3326;49A2;4.1;1.75;0.0;77;3.326749324798584;0.5
00:00:03.326;3326;3326;49A3;6.7;5.55;0.0;77;3.3260860443115234;0.5
00:00:03.326;3326;3326;49A5;7.25;13.45;0.0;77;3.3266191482543945;0.5
00:00:03.421;3421;3421;49A1;2.95;9.6;0.0;77;3.421475648880005;0.5
00:00:03.424;3424;3424;49A4;9.85;8.85;0.0;77;3.424431562423706;0.5
00:00:03.426;3426;3426;49A6;5.3;17.25;0.0;77;3.4264752864837646;0.5
00:00:03.427;3427;3427;49A2;4.25;1.75;0.0;77;3.4271671772003174;0.5
00:00:03.427;3427;3427;49A3;6.9;5.55;0.0;77;3.4276249408721924;0.5
00:00:03.427;3427;3427;49A5;7.6;13.45;0.0;77;3.427811861038208;0.5
00:00:03.521;3521;3521;49A1;3.15;9.45;0.0;77;3.5217928886413574;0.5
00:00:03.524;3524;3524;49A4;10.05;8.85;0.0;77;3.52461838722229;0.5
00:00:03.526;3526;3526;49A6;5.3;17.25;0.0;77;3.526895523071289;0.5
00:00:03.528;3528;3528;49A2;4.6;1.85;0.0;77;3.528287410736084;0.5
00:00:03.528;3528;3528;49A3;7.25;5.7;0.0;77;3.5280110836029053;0.5
00:00:03.528;3528;3528;49A5;7.6;13.45;0.0;77;3.5288779735565186;0.5
00:00:03.623;3623;3623;49A1;3.5;9.45;0.0;77;3.6234898567199707;0.5
00:00:03.625;3625;3625;49A4;10.2;8.85;0.0;77;3.625216245651245;0.5
00:00:03.627;3627;3627;49A6;5.3;17.25;0.0;77;3.627248764038086;0.5
00:00:03.629;3629;3629;49A2;4.6;1.85;0.0;77;3.629788637161255;0.5
00:00:03.629;3629;3629;49A3;7.4;5.7;0.0;77;3.6290242671966553;0.5
00:00:03.629;3629;3629;49A5;7.6;13.45;0.0;77;3.6290390491485596;0.5
00:00:03.724;3724;3724;49A1;3.65;9.45;0.0;77;3.7241220474243164;0.5
00:00:03.726;3726;3726;49A4;10.4;9.05;0.0;77;3.7261569499969482;0.5
00:00:03.727;3727;3727;49A6;5.3;17.45;0.0;77;3.7273945808410645;0.5
00:00:03.729;3729;3729;49A5;7.6;13.45;0.0;77;3.729452133178711;0.5
00:00:03.730;3730;3730;49A2;4.8;1.85;0.0;77;3.7303378582000732;0.5
00:00:03.730;3730;3730;49A3;7.4;5.7;0.0;77;3.7300872802734375;0.5
00:00:03.825;3825;3825;49A1;3.65;9.45;0.0;77;3.825392723083496;0.5
00:00:03.826;3826;3826;49A4;10.55;9.2;0.0;77;3.8269431591033936;0.5
00:00:03.828;3828;3828;49A6;5.3;17.45;0.0;77;3.8286306858062744;0.5
00:00:03.829;3829;3829;49A5;7.95;13.45;0.0;77;3.829822540283203;0.5
00:00:03.830;3830;3830;49A3;7.6;5.7;0.0;77;3.8304436206817627;0.5
00:00:03.831;3831;3831;49A2;4.95;1.85;0.0;77;3.831433057785034;0.5
00:00:03.925;3925;3925;49A1;3.65;9.45;0.0;77;3.9256539344787598;0.5
00:00:03.928;3928;3928;49A4;10.75;9.2;0.0;77;3.9288437366485596;0.5
00:00:03.929;3929;3929;49A6;5.5;17.45;0.0;77;3.929525852203369;0.5
00:00:03.930;3930;3930;49A5;7.95;13.45;0.0;77;3.930478096008301;0.5
00:00:03.931;3931;3931;49A3;7.6;5.7;0.0;77;3.931220293045044;0.5
00:00:03.932;3932;3932;49A2;5.15;2.05;0.0;77;3.9321296215057373;0.5
00:00:04.026;4026;4026;49A1;3.85;9.45;0.0;77;4.026346683502197;0.5
00:00:04.029;4029;4029;49A4;10.9;9.4;0.0;77;4.029155015945435;0.5
00:00:04.029;4029;4029;49A6;5.5;17.45;0.0;77;4.02977991104126;0.5
00:00:04.030;4030;4030;49A5;8.1;13.45;0.0;77;4.03074836730957;0.5
00:00:04.031;4031;4031;49A3;7.75;5.7;0.0;77;4.031661510467529;0.5
00:00:04.032;4032;4032;49A2;5.3;2.05;0.0;77;4.0328264236450195;0.5
00:00:04.127;4127;4127;49A1;3.85;9.45;0.0;77;4.127943277359009;0.5
00:00:04.129;4129;4129;49A6;5.5;17.3;0.0;77;4.129950761795044;0.5
00:00:04.130;4130;4130;49A4;10.9;9.4;0.0;77;4.1301984786987305;0.5
00:00:04.132;4132;4132;49A3;7.95;5.7;0.0;77;4.132470607757568;0.5
00:00:04.132;4132;4132;49A5;8.1;13.45;0.0;77;4.132033824920654;0.5
00:00:04.133;4133;4133;49A2;5.3;2.05;0.0;77;4.133755683898926;0.5
00:00:04.228;4228;4228;49A1;3.85;9.45;0.0;77;4.228449821472168;0.5
00:00:04.230;4230;4230;49A4;11.1;9.4;0.0;77;4.2307538986206055;0.5
00:00:04.230;4230;4230;49A6;5.5;17.3;0.0;77;4.230990171432495;0.5
00:00:04.232;4232;4232;49A5;8.3;13.45;0.0;77;4.232220411300659;0.5
00:00:04.233;4233;4233;49A3;8.1;5.7;0.0;77;4.233309984207153;0.5
00:00:04.234;4234;4234;49A2;5.65;2.05;0.0;77;4.234753131866455;0.5
00:00:04.328;4328;4328;49A1;3.85;9.45;0.0;77;4.328615665435791;0.5
00:00:04.331;4331;4331;49A4;11.25;9.4;0.0;77;4.331558465957642;0.5
00:00:04.331;4331;4331;49A6;5.5;17.3;0.0;77;4.331366300582886;0.5
00:00:04.333;4333;4333;49A5;8.3;13.45;0.0;77;4.333556652069092;0.5
00:00:04.334;4334;4334;49A3;8.3;5.7;0.0;77;4.334709644317627;0.5
00:00:04.335;4335;4335;49A2;5.65;2.05;0.0;77;4.335047245025635;0.5
00:00:04.428;4428;4428;49A1;3.85;9.45;0.0;77;4.42896294593811;0.5
00:00:04.431;4431;4431;49A6;5.65;17.3;0.0;77;4.431974172592163;0.5
00:00:04.432;4432;4432;49A4;11.25;9.4;0.0;77;4.432771921157837;0.5
00:00:04.433;4433;4433;49A5;8.45;13.45;0.0;77;4.4337568283081055;0.5
00:00:04.435;4435;4435;49A2;5.85;2.05;0.0;77;4.435278415679932;0.5
00:00:04.435;4435;4435;49A3;8.3;5.7;0.0;77;4.435384750366211;0.5
00:00:04.529;4529;4529;49A1;3.85;9.45;0.0;77;4.52950119972229;0.5
00:00:04.533;4533;4533;49A4;11.25;9.4;0.0;77;4.533285617828369;0.5
00:00:04.533;4533;4533;49A6;5.65;17.3;0.0;77;4.533114194869995;0.5
00:00:04.535;4535;4535;49A5;8.65;13.45;0.0;77;4.535113096237183;0.5
00:00:04.536;4536;4536;49A2;5.85;2.05;0.0;77;4.536275625228882;0.5
00:00:04.536;4536;4536;49A3;8.65;5.7;0.0;77;4.536173105239868;0.5
00:00:04.630;4630;4630;49A1;3.85;9.45;0.0;77;4.630157709121704;0.5
00:00:04.633;4633;4633;49A4;11.25;9.25;0.0;77;4.633665084838867;0.5
00:00:04.633;4633;4633;49A6;5.85;17.3;0.0;77;4.633334398269653;0.5
00:00:04.635;4635;4635;49A5;8.8;13.6;0.0;77;4.635873317718506;0.5
00:00:04.636;4636;4636;49A2;5.85;2.05;0.0;77;4.636722087860107;0.5
00:00:04.636;4636;4636;49A3;8.8;5.7;0.0;77;4.636864185333252;0.5
00:00:04.730;4730;4730;49A1;3.85;9.45;0.0;77;4.730549335479736;0.5
00:00:04.734;4734;4734;49A4;11.45;9.25;0.0;77;4.73466944694519;0.5
00:00:04.734;4734;4734;49A6;5.85;17.3;0.0;77;4.734251260757446;0.5
00:00:04.736;4736;4736;49A5;9.0;13.6;0.0;77;4.736663818359375;0.5
00:00:04.737;4737;4737;49A2;5.85;2.05;0.0;77;4.737140417098999;0.5
00:00:04.737;4737;4737;49A3;8.8;5.7;0.0;77;4.737892389297485;0.5
00:00:04.830;4830;4830;49A1;3.85;9.45;0.0;77;4.830709934234619;0.5
00:00:04.834;4834;4834;49A6;5.85;17.3;0.0;77;4.83470344543457;0.5
00:00:04.835;4835;4835;49A4;11.6;9.4;0.0;77;4.835786581039429;0.5
00:00:04.837;4837;4837;49A2;5.85;2.05;0.0;77;4.837772607803345;0.5
00:00:04.837;4837;4837;49A5;9.0;13.6;0.0;77;4.837413549423218;0.5
00:00:04.838;4838;4838;49A3;8.8;5.7;0.0;77;4.8382728099823;0.5
00:00:04.930;4930;4930;49A1;3.85;9.45;0.0;77;4.93089747428894;0.5
00:00:04.935;4935;4935;49A6;5.85;17.3;0.0;77;4.9352898597717285;0.5
00:00:04.936;4936;4936;49A4;11.8;9.4;0.0;77;4.936712741851807;0.5
00:00:04.937;4937;4937;49A2;6.2;2.05;0.0;77;4.937914133071899;0.5
00:00:04.938;4938;4938;49A3;9.0;5.7;0.0;77;4.938844680786133;0.5
00:00:04.938;4938;4938;49A5;9.15;13.6;0.0;77;4.93825626373291;0.5
00:00:05.032;5032;5032;49A1;4.2;9.45;0.0;77;5.032026290893555;0.5
00:00:05.035;5035;5035;49A6;5.85;17.3;0.0;77;5.035490989685059;0.5
00:00:05.037;5037;5037;49A4;11.8;9.4;0.0;77;5.037654161453247;0.5
00:00:05.038;5038;5038;49A5;9.5;13.6;0.0;77;5.03896427154541;0.5
00:00:05.039;5039;5039;49A2;6.35;2.2;0.0;77;5.039755582809448;0.5
00:00:05.039;5039;5039;49A3;9.0;5.7;0.0;77;5.039702653884888;0.5
00:00:05.133;5133;5133;49A1;4.2;9.25;0.0;77;5.1332268714904785;0.5
00:00:05.135;5135;5135;49A6;5.85;17.3;0.0;77;5.1356306076049805;0.5
00:00:05.137;5137;5137;49A4;11.95;9.4;0.0;77;5.137855291366577;0.5
00:00:05.139;5139;5139;49A2;6.55;2.2;0.0;77;5.139977931976318;0.5
00:00:05.139;5139;5139;49A5;9.85;13.45;0.0;77;5.139980316162109;0.5
00:00:05.140;5140;5140;49A3;9.0;5.6;0.0;77;5.140326261520386;0.5
00:00:05.234;5234;5234;49A1;4.35;9.25;0.0;77;5.234328508377075;0.5
00:00:05.236;5236;5236;49A6;5.85;17.3;0.0;77;5.236104488372803;0.5
