Temps;temps_ms;Temps_acquisition;Ancre;X;Y;Z;Precision %;Temps_s;Position erreur
00:00:07.320;7320;100;49A2;1.92;13.03;-0.33;99;7.32;0.08544003745317516
00:00:07.420;7420;100;49A2;2.02;13.01;-0.55;98;7.42;0.022360679774997817
00:00:07.520;7520;100;49A2;2.10;12.99;-0.35;99;7.52;0.10049875621120898
00:00:07.720;7720;200;49A2;2.22;12.98;-0.72;98;7.72;0.22090722034374538
00:00:07.920;7920;200;49A2;2.14;13.01;-0.03;99;7.92;0.1403566884761821
00:00:08.220;8220;300;49A2;1.89;13.04;0.33;98;8.22;0.11704699910719606
00:00:08.320;8320;100;49A2;1.83;13.04;0.49;98;8.32;0.17464249196572953
00:00:08.420;8420;100;49A2;2.00;13.03;0.05;97;8.42;0.02999999999999936
00:00:08.620;8620;200;49A2;2.14;12.98;0.12;98;8.62;0.14142135623730956
00:00:08.720;8720;100;49A2;1.97;13.00;0.23;99;8.72;0.030000000000000027
00:00:09.120;9120;400;49A2;1.84;13.04;-0.09;97;9.12;0.16492422502470613
00:00:09.320;9320;200;49A2;1.81;13.05;0.39;98;9.32;0.19646882704388513
00:00:09.420;9420;100;49A2;1.91;13.04;-0.04;97;9.42;0.09848857801796078
00:00:09.520;9520;100;49A2;2.03;13.02;-0.41;97;9.52;0.036055512754639495
00:00:09.820;9820;300;49A2;1.87;13.04;0.17;99;9.82;0.13601470508735408
00:00:09.920;9920;100;49A2;1.86;13.05;0.48;97;9.92;0.1486606874731852
00:00:10.20;10020;100;49A2;1.97;13.03;0.17;99;10.02;0.04242640687119242
00:00:10.120;10120;100;49A2;2.06;13.01;-0.08;99;10.12;0.06082762530298222
00:00:10.220;10220;100;49A2;2.09;13.00;0.28;97;10.22;0.08999999999999986
00:00:10.420;10420;200;49A2;2.04;13.01;-0.24;99;10.42;0.04123105625617659
00:00:10.520;10520;100;49A2;1.90;13.02;-0.36;99;10.52;0.10198039027185571
00:00:10.620;10620;100;49A2;1.86;13.03;0.02;98;10.62;0.14317821063276331
00:00:10.720;10720;100;49A2;1.82;13.03;0.19;99;10.72;0.18248287590894643
00:00:10.820;10820;100;49A2;1.92;13.01;-0.07;99;10.82;0.08062257748298554
00:00:10.920;10920;100;49A2;1.97;13.00;-0.38;98;10.92;0.030000000000000027
00:00:11.20;11020;100;49A2;1.92;13.02;-0.57;98;11.02;0.08246211251235318
00:00:11.120;11120;100;49A2;2.03;13.01;-0.66;98;11.12;0.03162277660168354
00:00:11.320;11320;200;49A2;1.89;13.02;-0.03;99;11.32;0.11180339887498951
00:00:11.430;11430;110;49A2;1.99;13.00;-0.18;99;11.43;0.010000000000000009
00:00:11.530;11530;100;49A2;2.06;13.00;-0.51;97;11.53;0.06000000000000005
00:00:11.730;11730;200;49A2;2.06;13.00;-0.82;97;11.73;0.06000000000000005
00:00:11.830;11830;100;49A2;1.99;13.02;-0.90;98;11.83;0.02236067977499752
00:00:11.930;11930;100;49A2;1.91;13.02;-0.40;98;11.93;0.09219544457292887
00:00:12.30;12030;100;49A2;2.01;13.01;-0.61;98;12.03;0.014142135623730649
00:00:12.130;12130;100;49A2;2.03;13.01;-0.32;99;12.13;0.03162277660168354
00:00:12.230;12230;100;49A2;1.84;13.02;-0.42;98;12.23;0.16124515496597086
00:00:12.330;12330;100;49A2;1.86;13.02;-0.67;97;12.33;0.14142135623730934
00:00:12.630;12630;300;49A2;2.02;13.01;-0.59;98;12.63;0.022360679774997817
00:00:12.830;12830;200;49A2;2.00;13.02;0.21;97;12.83;0.019999999999999574
00:00:12.930;12930;100;49A2;2.12;13.01;-0.05;98;12.93;0.12041594578792304
00:00:13.30;13030;100;49A2;2.12;13.01;0.25;98;13.03;0.12041594578792304
00:00:13.130;13130;100;49A2;2.16;12.99;0.40;99;13.13;0.1603121954188141
00:00:13.330;13330;200;49A2;2.19;13.00;-0.18;98;13.33;0.18999999999999995
00:00:13.430;13430;100;49A2;2.19;13.00;-0.33;99;13.43;0.18999999999999995
00:00:13.530;13530;100;49A2;2.01;13.01;0.03;98;13.53;0.014142135623730649
00:00:13.630;13630;100;49A2;1.93;13.03;-0.19;99;13.63;0.07615773105863889
00:00:13.730;13730;100;49A2;1.88;13.04;0.14;98;13.73;0.126491106406735
00:00:13.830;13830;100;49A2;1.80;13.04;0.35;98;13.83;0.2039607805437112
00:00:13.930;13930;100;49A2;1.91;13.02;-0.01;98;13.93;0.09219544457292887
00:00:14.430;14430;500;49A2;2.05;13.00;-0.86;98;14.43;0.04999999999999982
00:00:14.530;14530;100;49A2;1.96;13.02;-0.96;98;14.53;0.044721359549995635
00:00:14.630;14630;100;49A2;2.06;13.00;-0.98;98;14.63;0.06000000000000005
00:00:14.930;14930;300;49A2;2.10;12.99;-0.63;99;14.93;0.10049875621120898
00:00:15.30;15030;100;49A2;1.94;13.02;-0.23;98;15.03;0.0632455532033675
00:00:15.130;15130;100;49A2;1.85;13.02;0.06;98;15.13;0.15132745950421542
00:00:15.230;15230;100;49A2;1.95;13.01;-0.22;98;15.23;0.050990195135927854
00:00:15.330;15330;100;49A2;1.87;13.02;0.06;98;15.33;0.13152946437965887
00:00:15.530;15530;200;49A2;2.04;13.00;-0.46;98;15.53;0.040000000000000036
00:00:15.630;15630;100;49A2;2.03;13.01;-0.50;99;15.63;0.03162277660168354
00:00:15.930;15930;300;49A2;2.00;13.01;-0.94;97;15.93;0.009999999999999787
00:00:16.230;16230;300;49A2;1.96;13.01;-0.95;98;16.23;0.04123105625617659
00:00:16.340;16340;110;49A2;2.00;13.00;-1.05;97;16.34;0.0
00:00:16.440;16440;100;49A2;2.08;12.99;-0.56;98;16.44;0.08062257748298554
00:00:16.540;16540;100;49A2;1.99;13.01;-0.61;99;16.54;0.014142135623730807
00:00:16.740;16740;200;49A2;1.95;13.02;-0.81;98;16.74;0.053851648071344925
00:00:16.840;16840;100;49A2;1.98;13.01;-0.87;98;16.84;0.022360679774997817
00:00:17.140;17140;300;49A2;1.80;13.02;-0.75;96;17.14;0.20099751242241773
00:00:17.240;17240;100;49A2;1.77;13.04;-0.97;96;17.24;0.2334523505985749
00:00:17.340;17340;100;49A2;1.89;13.02;-0.91;99;17.34;0.11180339887498951
00:00:17.440;17440;100;49A2;1.89;13.03;-0.42;98;17.44;0.11401754250991372
00:00:17.540;17540;100;49A2;2.00;13.01;-0.62;98;17.54;0.009999999999999787
00:00:17.940;17940;400;49A2;2.05;13.00;-0.29;98;17.94;0.04999999999999982
00:00:18.340;18340;400;49A2;2.01;13.01;-0.58;98;18.34;0.014142135623730649
00:00:18.440;18440;100;49A2;1.95;13.02;-0.71;98;18.44;0.053851648071344925
00:00:18.740;18740;300;49A2;1.93;13.01;-0.33;98;18.74;0.07071067811865478
00:00:18.840;18840;100;49A2;1.79;13.04;0.16;96;18.84;0.2137755832643193
00:00:18.940;18940;100;49A2;1.94;13.02;-0.12;98;18.94;0.0632455532033675
00:00:19.40;19040;100;49A2;2.07;12.99;-0.18;99;19.04;0.07071067811865456
00:00:19.140;19140;100;49A2;1.95;13.02;-0.04;99;19.14;0.053851648071344925
00:00:19.240;19240;100;49A2;1.90;13.01;0.20;98;19.24;0.10049875621120898
00:00:19.340;19340;100;49A2;1.88;13.02;-0.08;99;19.34;0.12165525060596444
00:00:19.440;19440;100;49A2;1.88;13.03;0.22;98;19.44;0.12369316876852976
00:00:19.540;19540;100;49A2;1.98;13.01;-0.06;99;19.54;0.022360679774997817
00:00:19.740;19740;200;49A2;1.98;13.01;-0.36;99;19.74;0.022360679774997817
00:00:19.840;19840;100;49A2;1.87;13.03;-0.11;99;19.84;0.1334166406412631
00:00:19.940;19940;100;49A2;1.95;13.02;-0.41;97;19.94;0.053851648071344925
00:00:20.40;20040;100;49A2;1.86;13.03;-0.06;98;20.04;0.14317821063276331
00:00:20.340;20340;300;49A2;2.08;13.00;-0.65;98;20.34;0.08000000000000007
00:00:20.440;20440;100;49A2;1.95;13.02;-0.18;98;20.44;0.053851648071344925
00:00:20.540;20540;100;49A2;2.05;13.01;-0.32;99;20.54;0.05099019513592763
00:00:20.640;20640;100;49A2;1.84;13.02;-0.60;96;20.64;0.16124515496597086
00:00:20.740;20740;100;49A2;1.84;13.03;-0.70;98;20.74;0.16278820596099686
00:00:21.40;21040;300;49A2;2.00;13.01;-0.43;99;21.04;0.009999999999999787
00:00:21.450;21450;410;49A2;1.88;13.02;-0.41;99;21.45;0.12165525060596444
00:00:21.650;21650;200;49A2;1.89;13.02;0.28;98;21.65;0.11180339887498951
00:00:21.850;21850;200;49A2;2.00;13.00;-0.27;99;21.85;0.0
00:00:21.950;21950;100;49A2;2.02;12.99;0.10;98;21.95;0.022360679774997817
00:00:22.50;22050;100;49A2;2.11;12.99;0.30;98;22.05;0.11045361017187247
00:00:22.150;22150;100;49A2;1.95;13.01;0.46;98;22.15;0.050990195135927854
00:00:22.250;22250;100;49A2;2.05;13.00;0.53;99;22.25;0.04999999999999982
00:00:22.450;22450;200;49A2;2.01;13.02;-0.22;98;22.45;0.02236067977499742
00:00:22.550;22550;100;49A2;2.08;12.99;-0.00;99;22.55;0.08062257748298554
00:00:22.750;22750;200;49A2;1.80;13.02;0.46;98;22.75;0.20099751242241773
00:00:22.850;22850;100;49A2;1.78;13.04;0.15;99;22.85;0.2236067977499788
00:00:23.150;23150;300;49A2;1.98;13.00;-0.07;99;23.15;0.020000000000000018
00:00:23.250;23250;100;49A2;2.07;12.99;-0.32;98;23.25;0.07071067811865456
00:00:23.350;23350;100;49A2;2.14;12.99;-0.11;99;23.35;0.1403566884761821
00:00:23.450;23450;100;49A2;2.16;12.99;-0.38;98;23.45;0.1603121954188141
00:00:23.550;23550;100;49A2;2.24;12.98;-0.44;99;23.55;0.24083189157584609
00:00:23.650;23650;100;49A2;2.09;13.01;-0.03;98;23.65;0.090553851381374
00:00:23.750;23750;100;49A2;1.93;13.02;-0.17;99;23.75;0.07280109889280513
00:00:23.950;23950;200;49A2;1.93;13.02;-0.62;97;23.95;0.07280109889280513
00:00:24.50;24050;100;49A2;2.07;13.00;-0.74;98;24.05;0.06999999999999984
00:00:24.150;24150;100;49A2;2.06;13.00;-0.70;99;24.15;0.06000000000000005
00:00:24.250;24250;100;49A2;2.15;13.00;-0.78;98;24.25;0.1499999999999999
00:00:24.750;24750;500;49A2;2.12;13.01;-0.02;98;24.75;0.12041594578792304
00:00:25.150;25150;400;49A2;2.03;13.01;-0.36;98;25.15;0.03162277660168354
00:00:25.350;25350;200;49A2;1.92;13.01;-0.29;99;25.35;0.08062257748298554
00:00:25.550;25550;200;49A2;2.08;13.00;-0.18;99;25.55;0.08000000000000007
00:00:25.650;25650;100;49A2;1.98;13.03;-0.44;98;25.65;0.03605551275463937
00:00:25.750;25750;100;49A2;2.08;13.01;-0.58;98;25.75;0.08062257748298554
00:00:25.950;25950;200;49A2;1.88;13.03;-0.25;98;25.95;0.12369316876852976
00:00:26.50;26050;100;49A2;1.96;13.01;-0.42;98;26.05;0.04123105625617659
00:00:26.260;26260;210;49A2;1.93;13.00;-0.68;98;26.26;0.07000000000000006
00:00:26.360;26360;100;49A2;2.07;13.00;-0.28;98;26.36;0.06999999999999984
00:00:26.460;26460;100;49A2;1.91;13.01;0.03;98;26.46;0.09055385138137423
00:00:26.560;26560;100;49A2;1.87;13.03;-0.29;98;26.56;0.1334166406412631
00:00:26.760;26760;200;49A2;2.02;13.00;-0.62;98;26.76;0.020000000000000018
00:00:27.160;27160;400;49A2;1.85;13.03;-0.33;98;27.16;0.15297058540778333
00:00:27.360;27360;200;49A2;1.79;13.04;0.23;99;27.36;0.2137755832643193
00:00:27.560;27560;200;49A2;1.93;13.03;0.09;98;27.56;0.07615773105863889
00:00:27.660;27660;100;49A2;1.86;13.04;0.32;98;27.66;0.14560219778561004
00:00:27.760;27760;100;49A2;1.96;13.03;-0.10;97;27.76;0.04999999999999964
00:00:27.860;27860;100;49A2;1.85;13.04;0.14;98;27.86;0.15524174696259993
00:00:27.960;27960;100;49A2;1.99;13.02;-0.13;98;27.96;0.02236067977499752
00:00:28.460;28460;500;49A2;1.84;13.05;0.30;98;28.46;0.16763054614240225
00:00:28.760;28760;300;49A2;1.98;13.02;0.54;97;28.76;0.028284271247461613
00:00:28.960;28960;200;49A2;1.99;13.01;0.32;98;28.96;0.014142135623730807
00:00:29.60;29060;100;49A2;1.95;13.02;0.42;99;29.06;0.053851648071344925
00:00:29.360;29360;300;49A2;1.93;13.01;0.25;99;29.36;0.07071067811865478
00:00:29.460;29460;100;49A2;2.07;13.00;-0.04;98;29.46;0.06999999999999984
00:00:29.560;29560;100;49A2;2.12;12.98;0.11;99;29.56;0.12165525060596444
